show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,language,description,popularity,vote_count,vote_average
134224,TV Show,Voltes V: Legacy,Mark A. Reyes,"Miguel Tanfelix, Radson Flores, Matt Lozano, Raphael Landicho, Ysabel Ortega",Philippines,2023-05-08,2023,7.2,1 Seasons,"Drama, Action & Adventure, Sci-Fi & Fantasy",tl,"Voltes V: Legacy follows the story of three brothers, Steve, Big Bert, and Little Jon Armstrong, and their friends Jamie Robinson and Mark Gordon, as they fight the forces of humanoid aliens known as Boazanians who plans to invade the earth and launch their beast fighters all over the world.",31.891,35,7.2
210773,TV Show,Mission Run,Kwok-Keung Wong,"Bosco Wong Chung-Chak, Ron Ng Cheuk-Hai, Vincent Wong Ho-Shun, Sisley Choi, Mandy Wong",Hong Kong,2023-02-20,2023,0.0,1 Seasons,"Crime, Drama, Mystery",cn,"A group of friends who grew up together were separated after a building that collapsed changed their fates forever. When they meet again many years later, their identities have become very different that it is difficult to distinguish between friend or foe, yet they continue to struggle between justice and friendship.",37.327,0,0.0
106841,TV Show,Blossoms Shanghai,Wong Kar-wai,"Hu Ge, Ma Yili, Tang Yan, Xin Zhilei, Ryan Zheng","China, Hong Kong",2023-12-27,2023,8.6,1 Seasons,Drama,zh,"Set against the backdrop of massive economic growth in the 1990s, the story follows A Bao, a self-made millionaire and his journey from being a young opportunist with a troubled past to accumulating dazzling wealth in the city of Shanghai. It also follows his entanglement with four women who represent the pursuits of his life: adventure, honour, love and innocence.",28.873,51,8.6
238582,TV Show,We Go Fast On Trust,Huang Yingxiang,"Zhai Zilu, Ko Chia-yen, James Lee, Chen Yating, Chen Pengwanli",China,2023-11-01,2023,5.7,1 Seasons,Drama,zh,"Chen Mo Bai regarded racing as a lifelong dream since he was a child and longed to one day represent China in the ""Super Formula"" arena. But in the eyes of Chen Mo Bai's family, this was an unsafe and unreliable joke until he met Shen Xi, an engineer who was also obsessed with realizing her dream in life. Shen Xi's rigor and professionalism make Chen Mo Bai believe that his dream can be brought into reality. But at this moment, Shen Xi is at the darkest moment in her life. The confusion of her career and the departure of her family have plunged her into the abyss.",31.427,3,5.7
221078,TV Show,Mrs. Mayor,Adel Adeeb,"Ruby, Samiha Ayoub, Mahmoud Abdel Moghny, Basma, Edward",Egypt,2023-03-23,2023,5.5,1 Seasons,Drama,ar,"Galal persuades his cousin Safia, a widowed university professor, to become the mayor of Tel Shaboura so that his family can keep control of the village. However, Safia runs into problems she didn't expect.",24.627,2,5.5
237475,TV Show,Love Destiny 2,Saratswadee Wongsomphet,"Ranee Campen, Thanawat Wattanaputi, Warintorn Panhakarn, Denkhun Ngamnet, Thakrit Tawanpong",Thailand,2023-10-18,2023,6.0,1 Seasons,"Drama, Sci-Fi & Fantasy",th,"Picking up after Karaket's story in 17th century Ayutthaya, life moves on, weaving a tapestry of present day reality. 21st century Phutthan uncovers an ancient manuscript and is transported back in time where she clashes with and falls for Rit—Karaket’s son. Finally, revealing why she is destined to repeat a weary journey from one living to the next, over and over. Can their love break the vicious karmic cycle?",27.284,1,6.0
217804,TV Show,Hidden Agenda,Bundit Sintanaparadee,"Natachai Boonprasert, Archen Aydin, Thanaboon Kiatniran, Tharatorn Jantharaworakarn, Chayapol Jutamas",Thailand,2023-07-09,2023,8.167,1 Seasons,"Drama, Comedy",th,"For the first time, university student Zo resolves to date someone and he sets his sights on popular girl Nita. In order to woo her, he approaches Joke, Nita's ex, for dating advice. Joke agrees to help him in exchange for help with his studies. Or, at least, that's what he tells Zo.",21.185,15,8.167
204276,TV Show,Wilderness,So Yong Kim,"Jenna Coleman, Oliver Jackson-Cohen","Canada, United Kingdom",2023-09-15,2023,6.5,1 Seasons,Drama,en,"A dream holiday becomes a nightmare for a young British couple who seemingly have it all, as heartbreak turns into fury and revenge.",37.714,92,6.5
231260,TV Show,Playboyy,Thanamin Wongskulphat,"Narongdet Rungarun, Shell Thakrit Chaiwut, Korn Palat Chayutnitiroj, KaowOat Supasin Singhapan, Chat Wasutha Phromchainun",Thailand,2023-11-16,2023,8.6,1 Seasons,"Drama, Mystery",th,"When Zouey's best friend Nant goes missing his twin brother Nont comes to investigate. Zouey joins force with First to help Nont solve the case. Delving into Nant's past, the trio find themselves entering a dark communities of the sex industry, illegal pornography, online hook-ups with drug dealing, covert sex work and sex-love revenge exposing human's darkest nature. In the meantime, Zouey—who's afraid of sex—is seduced by his nude model Teena while First delves so deep into the ecstasy of sex when met with Soong, an ex-sex worker, that he might become sex-addicted.

Will they find the missing person? Or will they discover some hidden truth about themselves through this daunting journey?",25.688,8,8.6
212203,TV Show,The Kidnapping Day,Park Yoo-young,"Yoon Kye-sang, Jeon Yu-na, Park Sung-hoon, Kim Shin-rock, Kim Sang-ho",South Korea,2023-09-13,2023,8.5,1 Seasons,"Drama, Comedy, Crime, Mystery",ko,A father turned clumsy kidnapper and a genius child get tangled in unexpected circumstances.,18.77,28,8.5
130270,TV Show,The Longest Promise,Jiang Jia Jun,"Xiao Zhan, Ren Min, Fang Yilun, Wang Churan, Wang Ziqi",China,2023-07-02,2023,7.1,1 Seasons,"Sci-Fi & Fantasy, Drama",zh,"From the Kong Sang Continent comes the tale of the tumultuous love story of Princess Zhu Yan of the Chi Yi Tribe and Royal Prince Shi Ying,  The framing of the Queen results in the Prince being banished to Jiu Yi Mountain to cultivate. Once solely focused on his tasks, he develops romantic feelings for his disciple Zhu Yan. But their student/teacher relationship prevents either from expressing their true feelings.  Fate then works against them when they choose opposing sides in a political struggle of life and death proportions.  Eventually, putting aside their issues, they pledge to protect their beloved Kong Sang Continent.",28.304,13,7.1
221923,TV Show,The Way You Shine,Po-Hao Hung,"Fandy Fan, Puff Kuo, Hans Chung, Tsai Huang Ru, Pu Hsueh-liang",Taiwan,2023-06-11,2023,6.0,1 Seasons,Drama,zh,"An emergency call in the middle of the night awakens ZHOU Sin-xing’s 20-year happy life. The sudden death of her father and the revelation of his vast debts bring her tremendous pressure. Even her fiance wants to break the betrothal, lest he becomes affected.Within the blink of an eye, the young bride had fallen to her low. Instead, she restores her status from the bottom of life with her strong will, resilient character, and passion for baking. After several embarrassing yet adventurous incidents, she becomes tangled with an heir of a renowned food company.",32.397,1,6.0
211927,TV Show,Thirteen Years of Dust,Liu Haibo,"Chen Jianbin, Chen Xiao, Chuai Ni, Liu Mintao, Zuo Xiaoqing",China,2023-04-06,2023,7.8,1 Seasons,"Drama, Mystery, Crime",zh,"The special homicide case that was unsolved in 1997 resurfaced 13 years later. Criminal policeman Wei Zhengrong, who wasn't able to find out the real murderer that year was traumatised and left the front line. The once fledgling new policeman Lu Xingzhi grown from his innocence and has become a meticulous criminal investigation expert. The many coincidences of the case brought the master and apprentice together again to hunt down the real culprit.",40.344,17,7.8
220076,TV Show,The Story of Park's Marriage Contract,Park Sang-hun,"Lee Se-young, Bae In-hyuk, Joo Hyun-young, Yoo Seon-ho, Jo Bok-rae",South Korea,2023-11-24,2023,7.115,1 Seasons,"Drama, Sci-Fi & Fantasy",ko,"A woman travels from 19th century Joseon to modern-day Seoul, her fate takes a twist with a ‘fake marriage’ with a man who resembles her ex-husband.",18.634,26,7.115
228497,TV Show,The Neighbor of Healing Has a Secret,Yuji Nakamae,"Momoko Tanabe, Yuta Koseki, Kohei Takeda, Nako Yabuki, Goki Maeda",Japan,2023-07-08,2023,7.0,1 Seasons,Drama,ja,"Yomogida Fujiko is an office worker with an academic complex. She works hard and becomes a full-time employee at an insurance company, but because of her diligence, she is unable to refuse the work she is asked to do and accepts it with a smile on her face. One day, an elite company employee, Nishina Soma, moves into the room next door. Fujiko is soothed by the time she spends with her very kind and gentlemanly neighbor. But why did Nishina, a supposedly elite man, move into this shabby apartment, and why is he so kind to Fujiko...? It seems that Nishina, who does not speak much, is a stranger to Fujiko...?",19.123,1,7.0
226812,TV Show,Trader,"Feliks Gerchikov, Anthony Waller","Mikhail Gavrilov, Anna Popova, Angel Bonanni, Caroline Goodall, Corey Johnson",Russia,2023-05-15,2023,7.0,1 Seasons,"Drama, Mystery",ru,"1995-2003. A young ambitious oil trader Oleg Nesterov finds himself involved in espionage games between the special services of Russia and the United States during the reign of Saddam Hussein and becomes a direct participant in the historical events associated with the fall of the regime and the outbreak of the war in Iraq. Principled and inexperienced Oleg is constantly faced with difficult choices: a corrupt boss or a criminal partner, a betrayed bride or someone else's wife, indifference to the troubles of ordinary people or complicity in state crimes, money or love, truth or freedom…",30.334,1,7.0
158876,TV Show,Copycat Killer,"Chang Jung-Chi, Henri Chang","Wu Kang-ren, Ko Chia-yen, Tou Tsung-Hua, Jack Yao, Fandy Fan",Taiwan,2023-03-31,2023,7.925,1 Seasons,"Drama, Mystery, Crime",zh,"When a spate of grisly murders throws a city into chaos, a tenacious prosecutor must brace for a cat-and-mouse game against a dangerous manipulator.",30.321,93,7.925
219160,TV Show,23:23,Sivaroj Kongsakul,"Khemanit Jamikorn, Chanon Santinatornkul, Shahkrit Yamnarm, Chalad Na Songkhla, Jaturong Mokjok",Thailand,2023-01-20,2023,8.0,1 Seasons,"Drama, Mystery, Sci-Fi & Fantasy",th,"In this fantasy investigation series, investigators from two eras must hunt for the truth in old unsolved cases, communicating only through an old radio. The signal between the past and the present only opens at 23:23.",27.288,1,8.0
215197,TV Show,Rebooting,"Itaru Mizuno, Shunsuke Kariyama","Sakura Ando, Kaho, Haruka Kinami, Tori Matsuzaka, Shota Sometani",Japan,2023-01-08,2023,8.8,1 Seasons,"Drama, Comedy, Sci-Fi & Fantasy",ja,"A comedy focusing on Kondo Asami, a 33-year-old single woman who lives with her parents and works at the local city hall, and suddenly finds herself starting her life over from scratch.",24.24,58,8.8
216228,TV Show,THE DAYS,"Masaki Nishiura, Hideo Nakata","Koji Yakusho, Yutaka Takenouchi, Fumiyo Kohinata, Kaoru Kobayashi, Takuma Otoo",Japan,2023-06-01,2023,7.8,1 Seasons,"Drama, Crime",ja,"Blamed by some, hailed as heroes by others, those involved with Fukushima Daiichi face a deadly, invisible threat — an unprecedented nuclear disaster.",28.748,113,7.8
222186,TV Show,Echo,Feng Xiaogang,"Song Jia, Wang Yang, Bao Bei Er, Wu You, Zhu Yuchen",China,2023-03-16,2023,7.3,1 Seasons,"Drama, Mystery",zh,"This tells the story about a policewoman, Ran Dongdong, who solves the ""Big Trap Case"" and raises reflections and questions about marriage and love in the process of doing",25.823,3,7.3
232717,TV Show,Magda Louw,Johannes Pieter Nel,"Desiré Gardner, Hannes van Wyk, Gershwin Mias, Cindy Swanepoel, Bennie Fourie",South Africa,2023-01-02,2023,10.0,1 Seasons,Comedy,af,"Magda Louw tells the story of Magda and her husband Erhard, who participate in a reality series, where a camera crew follows them to document their day-to-day life - with a few unexpected twists and turns.",28.033,1,10.0
228001,TV Show,Hijrah Jannah,Feroz Kader,"Remy Ishak, Daniella Sya, Puteri Sarah Liyana",Malaysia,2023-06-05,2023,8.9,1 Seasons,"Drama, Family",ms,"Janet converted to Islam as soon as she married her lover; Syawal Fitri. However, their marriage was allegedly opposed by Syawal's mother - Puan Sri Rafidah - who also forced Syawal to accept her chosen daughter-in-law - Munirah - as second wife to Janet.",30.368,13,8.9
210269,TV Show,Sanctuary,Kan Eguchi,"Wataru Ichinose, Shota Sometani, Pierre Taki, Koyuki, Shioli Kutsuna",Japan,2023-05-04,2023,7.7,1 Seasons,Drama,ja,"A tough, desperate kid becomes a sumo wrestler, captivating fans with his cocky attitude — and upsetting an industry steeped in tradition.",24.603,46,7.7
239130,TV Show,Mekong,Oliver Bever,"Mik Thongraya, Tussaneeya Karnsomnut, Louis Hesse d'Alzon, Jayda Saranya Chunhasart, Mhoo Pusana Buangam",Thailand,2023-11-06,2023,9.0,1 Seasons,"Drama, Mystery, Action & Adventure",th,"A story of a  historical adventure set around the search for soldiers lost in the Vietnam war, the Mekong River Phuri tribe and the great Naga said to be protecting the land.  A Thai-American company begins to build a bridge across the Mekong River connecting Thailand and Laos. Dave Shaun—an American and former soldier in the Vietnam war—is currently the construction site manager for the bridge. Kimberly Baker is a professor researching the ancient Phuri tribe.",33.778,1,9.0
233804,TV Show,Psyhokores,Μιχάλης Χαραλαμπίδης,"Marianna Kimouli, Margarita Alexiadi, Anna Louizidou, Menia Voulioti, Dimitra Matsouka",Greece,2023-09-01,2023,6.0,1 Seasons,Drama,el,"1952, Cryopigi, Xanthi. Marika vows never to leave her sisters, Vasiliki, Frosso and Despinio. But in pursuit of a better life, the girls end up as psycho daughters in different homes. Will they manage to survive and merge again?",23.54,1,6.0
169593,TV Show,Love You Seven Times,"Li Nan, Jason Du","Yang Chaoyue, Ding Yuxi, Xing Ze, Zhang Xuehan, Charles Lin",China,2023-08-10,2023,8.9,1 Seasons,"Drama, Sci-Fi & Fantasy",zh,"Xiang Yun  was originally a cloud, but was turned into a fairy by Yue Laodian, and started working in Yue Lao Pavilion. Chu Kong is a disciple of the Uri Xingjun constellation. He strayed into Yue Lao Pavilion and was treated as a villain. Chu Kong accidentally broke  Xiang Yun's fan, so the two quarreled and accidentally messed up the red string, which led to the marriage of the three worlds. The Jade Emperor knew about the chaos, and his punishment to them was that they could not go back to heaven until after the seven lives of love, and so their story began.",27.747,9,8.9
222531,TV Show,101 Marriages,Wong Tsz-Ming,"Jin Ze, Chen Shujun, Feng Chuxuan, Liu Dexi",China,2023-03-17,2023,6.0,1 Seasons,Drama,zh,"In 2020, Sheng Shi and Gu Lanshan's marriage, built on deceit and manipulation, began to crumble. Over time, they discovered new beginnings and the true meaning of love.",25.733,2,6.0
224566,TV Show,Pantaxa Laiya,Paul Alexei Basinillo,"Katya Santos, Maui Taylor, Wilbert Ross, Rose Van Ginkel, Audrey Avila",Philippines,2023-04-23,2023,7.0,1 Seasons,Reality,tl,"Eight sexy ladies will make summer even hotter as they bare it all in this newest reality show. Join them as they undergo physical, mental, sensual and sexual challenges that would shape to be the next Vivamax stars.",28.496,3,7.0
225738,TV Show,Night Beauties,Wong Jing,"Monica Chan Fat-Yung, Jacky Cai, Elaine Yiu, Connie Man, Judy Kwong Kit-Ying",Hong Kong,2023-05-15,2023,1.0,1 Seasons,Drama,cn,"The Kingdom Night Club “mamasan” Sa Ching-ha and her girls Shek Wai-king, Man Nga-lun, Kong Kit-yee and Yue Hau-hau get along well. Each of the quintet has her own reasons for playing the role of midnight lady. But they all have certain issues in their romantic relationships. After sacrificing everything for her boyfriend Dave, Nga-lun realizes she has been scammed. Wiseguy Cheuk Chi-fei wants to help her get out of this mess. However, their relationship becomes complicated due to Wai-king’s presence. Kit-yee has to make a choice between playboy Marco Hui and her old schoolmate Wong Tsun-kui. Hau-hau is messed up because of some freeloader. Ching-ha keeps waiting for her husband Lee Ching-lung to be released from prison. However … When nightclub people engage in power struggles, they do not hesitate to use dirty tricks to overpower their opponents. Moreover, everywhere is triad territory, and danger lurks around every corner in this place of indulgence and decadence.",21.172,1,1.0
221561,TV Show,Andai Itu Takdirnya,Jamal Khan,"Shukri Yahaya, Hannah Delisha, Dayang Areeda, Puteri Sarah Liyana, Idzham Ismail",Malaysia,2023-03-06,2023,0.0,1 Seasons,Drama,ms,"Aleya, who comes from a mid-income family, is interested in one of her college friends, Syed Adam Aizril. Syed Aizril is known among women for his good looks and attractive appearance. As the son of a corporate figure, he is used to a wealthy lifestyle and is proud of his family's wealth. He has high standards and always looks down on others. Unexpectedly, an incident happened that brought Syed Aizril and Aleya together.",32.863,0,0.0
224958,TV Show,The Twisted Timeline of Sammy and Raj,Vikram Veturi,"Nirvaan Pal, Aidan Alberto, Crina Shah, Rama Vallury, Bryant Barnett",United States of America,2023-01-09,2023,6.0,1 Seasons,"Animation, Comedy",en,"Cousins Sammy and Raj discover a time-altering app and attempt to fix their middle school problems, which in turn causes a combination of chaos and comedy wherever they go.",30.972,4,6.0
230250,TV Show,"Love Me, Love My Voice",Sha Weiqi,"Tan Jianci, Zhou Ye, Hou Wenyuan, Yang Xizi, Vincent Cao",China,2023-11-30,2023,8.0,1 Seasons,Drama,zh,"The story revolves around Gu Sheng, a music-loving senior college student who perseveres in pursuing her dreams while silently maintaining another hidden identity as a low-profile figure in the traditional music circle known as ""Sheng Sheng Man"". She yearns for an opportunity to collaborate with her crush, a renowned figure in the voice-acting community called ""Qiang Qing Ci"". By a stroke of serendipity, she crosses paths with Mo Qingcheng, who is actually ""Qiang Qing Ci"", during an event. With the help of Gu's best friend, their distance gradually closes. Subsequently, Mo Qingcheng uses delectable cuisine and his captivating voice, slowly initiating a plan to win her heart. By the time Gu Sheng realizes it, she has already fallen into the sweet trap set by Mo Qingcheng.",25.519,14,8.0
228745,TV Show,You Only Go Around Once,Soroush Sehhat,"Ali Mosaffa, Ghodratollah Izadi, Kazem Sayyahi, Anahita Afshar, Majid Yousefi",Iran,2023-06-15,2023,10.0,1 Seasons,"Comedy, Family",fa,"The peaceful life of the members of the Rabbani family undergoes changes with the unwanted entry of a snake, the discovery of an exquisite manuscript and a mysterious hole...",20.351,1,10.0
221244,TV Show,Farewell Letter,Deniz Çelebi Dikilitaş,"Nurgül Yeşilçay, Selim Bayraktar, Rabia Soytürk, Emre Kıvılcım, Bennu Yıldırımlar",Turkey,2023-02-27,2023,8.0,1 Seasons,"Drama, Family",tr,"Alanur, a modern and strong businesswoman, and Ziya, a businessman from Antakya, who is close to his traditions, had a great love in the past. Because their families were against this love, they unintentionally separated and started other lives.

Mehmet, the pupil of his mother Seher, is Ziya's eldest son, who plans to quit his job in the future.

A dance enthusiast full of life, Aslı is Alanur's 19-year-old girl studying in the last year of French high school, where she has carefully designed every move of her future. Alanur and Ziya's paths cross once again after many years with Aslı and Mehmet's love.",26.632,3,8.0
223778,TV Show,Suddenly Happy Family,"Nguyễn Đức Hiếu, Lê Đỗ Ngọc Linh","Bùi Bài Bình, Lan Hương, Quang Su, Kiều Anh, Lan Phương",Vietnam,2023-03-09,2023,9.5,1 Seasons,"Family, Comedy, Drama",vi,"The life of an extended family is not always peaceful because of differences in personality, lifestyle, and the interior of each small family.",24.35,2,9.5
216450,TV Show,Stand By Me,Wang  Zhiyong,"Zhao Jinmai, Bai Yufan, Jiakai Wu, Zhao Zhaoyi, Zhang Xinyi",China,2023-09-16,2023,9.0,1 Seasons,Drama,zh,"The story of Luo Qiqi, an ordinary girl in the 1990s, is about her journey of growth, love, and friendship.",35.348,2,9.0
226218,TV Show,Shaka iLembe,Angus Gibson,"Lemogang Tsipa, Nomzamo Mbatha, Senzo Radebe, Dawn Thandeka King, Khabonina Qubeka",South Africa,2023-06-18,2023,10.0,1 Seasons,Drama,zu,"Set in the 1700s, Shaka iLembe tells the story of the making of the iconic African king, with iterations from his early childhood through to adulthood.",22.06,1,10.0
236535,TV Show,Impersonating Miwa,Shinzo Nitta,"Honoka Matsumoto, Shinichi Tsutsumi, Sayaka Yamaguchi, Yuri Tsunematsu, Hairi Katagiri",Japan,2023-10-16,2023,7.0,1 Seasons,Drama,ja,"Miwa Kubota is a 29-year old movie fanatic who just got fired from her dead-end job. She saw that her favorite actor, the world-renowned Takahashi Yakai, is looking for a housekeeper. Even though she is totally unqualified, she goes there anyway. When she saw the new hire get into an accident outside his door, Miwa steps in to become the ""pretend"" housekeeper for her idol.",30.331,1,7.0
219142,TV Show,The Scorpio Season,Emil Quliyev,"Azer Aydemir, Arif Movsumov, Şəlalə Şahvələdqızı, Rovshan Mammadli, Emin Mirabdullayev",Azerbaijan,2023-01-10,2023,9.2,1 Seasons,"Drama, Crime, Mystery",az,"The series is about a mysterious serial killer who keeps the whole city in fear and terror. All attempts to find the killer have failed. As a result, experienced detectives Rauf Eyvazov and Kanan Orujov are assigned to find the killer. Each murder carries a message and makes the crime case more complicated.",31.347,4,9.2
240947,TV Show,I Love You,Lü Yulai,"Zhang Wanyi, Sun Yi, Yuan Wenkang, Wu You, Gu Yuhan",China,2023-12-25,2023,7.0,1 Seasons,Drama,zh,"One is Xu Nuo, a florist who has spent ten years in unsuccessful relationships. The other is Zhao Jin, a veterinarian burdened with family responsibilities. Both of these mature individuals are also being forced to marry by their parents, relatives, friends and matchmakers. They met when their lives seemed to be at a standstill, not knowing how to restart. However, there is an insurmountable gap between Xu Nuo, who is mentally and emotionally exhausted, and Zhao Jin, who comes from a complex family background. Misunderstandings from their friends and obstacles from their parents put their love through various trials.",32.029,2,7.0
210580,TV Show,Nothing But You,Chen Chang,"Leo Wu, Zhou Yutong, Jiang Peiyao, Zhu Yongteng, Zhang Tao",China,2023-03-27,2023,7.8,1 Seasons,Drama,zh,"Liang Youan, a workplace elite who entered the bottleneck period of life, and Song Sanchuan, an athlete who was always a substitute, both joined a grass tennis club by chance. Liang Youan was a half-way club manager, and Song Sanchuan also switched to a tennis player from badminton. The two and their teammates worked together to overcome difficulties and strived to build an amazing professional club. In the process, Liang Youan and Song Sanchuan gradually fell in love, along with conflicts in ideas and experience. As the club continued to develop, they surpassed themselves and strengthened trust in dealing with challenges, and ultimately gained professional growth and sweet love.",22.209,9,7.8
234763,TV Show,The Boy's Word: Blood on the Asphalt,Zhora Kryzhovnikov,"Ivan Yankovsky, Ruzil Minekaev, Leon Kemstach, Anastasiya Krasovskaya, Anna Peresild",Russia,2023-11-09,2023,8.887,1 Seasons,"Drama, Crime",ru,"In the late 1980s, when “perestroika” was taking place in the USSR and the era of the Soviet Union was about to collapse, life became unstable and very different. The 1980s brought not only freedom, but also waves of crime on the city streets. While some young people began to ‘grow up’ on the streets, others found it difficult to find their place in this unpredictable reality. Andrey, lives with his mother and five-year-old sister. He studies at a music school and often encounters street teenagers who harass him. To protect himself, Andrey makes friends with one of these teenagers, Marat, who introduces him to gang life. Youth groups fight for every piece of territory; they defend their right to live the life, even breaking laws and promises. The only thing that matters to them is the vows they make to their gang members-brothers, with whom they confront the violence and fears of the adult world.",27.448,182,8.887
218290,TV Show,Korea-Khitan War,Jeon Woo-sung,"Kim Dong-jun, Choi Soo-jong, Ji Seung-hyun, Lee Xia, Baek Sung-hyun",South Korea,2023-11-11,2023,8.375,1 Seasons,"Drama, War & Politics",ko,King Hyeonjong and Kang Kam-chan led the 8-year-long 2nd and 3rd Goryeo-Khitan Wars to victory and began an era of peace in East Asia and prosperity in Goryeo.,29.68,8,8.375
229314,TV Show,Hayatımın Neşesi,Şahin Altuğ,"Şebnem Bozoklu, Tolga Tekin, Metin Coşkun, Uğur Demirpehlivan, Aras Şenol",Turkey,2023-07-07,2023,4.0,1 Seasons,"Family, Comedy",tr,"Neşe, who left university life for her family and children, decides to return to the faculty after years.....",21.969,2,4.0
217325,TV Show,Hold My Hand at Twilight,Kō Kanai,"Suzu Hirose, Ren Nagase, Momoko Tanabe, Mari Natsuki, Ken'ichi Endô",Japan,2023-01-17,2023,7.5,1 Seasons,Drama,ja,"Having spent her entire life in the remote Japanese countryside, Asagi Soramame takes a giant leap of faith when she decides to follow her childhood friend and fiancé to Tokyo. But life in the big city quickly proves to be nothing as she imagined. Struggling to find her place in this big new world, Asagi’s life takes an interesting detour when she meets an aspiring musician, Oto Umino.",27.071,6,7.5
234218,TV Show,The Spectator,"Yip Chun Fai, Lee Man Son","Pakho Chau, Venus Wong Man-Yik, Shiga Lin Si-Nga, Jinny Ng, Mark Ma",Hong Kong,2023-09-06,2023,9.0,1 Seasons,"Crime, Drama",cn,"Policewoman Yiu Chi-yue is a natural born Highly Sensitive Person. She brings chocolate, salty lemon water and a brain with an “on-off switch” with her whenever she investigates cases. Her senses are heightened when she drinks salty lemon water that arouses her keen awareness of clues at the crime scene. Through touching the dead body, gathering evidence and her senses, she empathizes with the victim and reconstructs the sequence of events. Since Chi-yue met restaurant boss Wong Mik-kei, the duo are no longer “spectators”. Perpetrators at large are killed one after another. Chi-yue covertly challenges some serial killer on several occasions, and their true identity is gradually uncovered. Chi-yue realizes the two of them have conflicting standpoints even though they are like-minded, causing her to face the conundrum of making life choices. In the meantime, Mik-hei astonishingly makes some decision for her.",22.425,1,9.0
230637,TV Show,Fearless Blood,Xu Bing,"Dong Zijian, Zhang Yi, Zhang Luyi, Liao Fan, Tong Liya",China,2023-07-15,2023,5.7,1 Seasons,Drama,zh,"Xu Tian was a 21-years-old young man. He carried on the revolutionary predecessors' belief, and to fulfill their entrustment, he went all the way from southeast Asia to Shanghai to deliver the materials to the Communist International. In this arduous journey, he went through hardships and setbacks with Sun, Yu Yixiu, Zhang Jiayi, and many others. Finally, he managed to finish the task. The smiles on their faces reflected their firm belief and their hopes for a bright future.",30.35,7,5.7
221847,TV Show,Living,"Hsu Chao-Jen, Chih-ju Lin","Wu Kang-ren, Joe Cheng, JC Lin, Sandrine Pinna, Sun Ke-Fang",Taiwan,2023-09-17,2023,8.0,1 Seasons,"Drama, Comedy, Family",zh,"The defeated Kao Jia Yue suddenly comes back home after many years. Many people feel awkward about his return, and hope he will leave soon. His nephew Cheng Yu is the only exception, as he finds Jia Yue different from other adults. Jia Yue realizes everyone, including himself, is struggling in life with so many challenges. His parents have an unhappy marriage, his second brother doesn’t feel he belongs at home, and his third brother is bewildered about his future. However, they continue to stumble and move on in life. Witnessing how everyone works hard to survive, Jia Yue also starts to plan his next step. He thought it was time to carry out his suicide plan…",19.332,15,8.0
227037,TV Show,To the Moon and Back,Pawanrat Naksuriya,"Jarinporn Joonkiat, Jirayu Tangsrisuk, Amanda Chalisa Obdam, Vachirawich Aranthanawong, Niti Chaichitathorn",Thailand,2023-06-06,2023,10.0,1 Seasons,Drama,th,"Doctor Purim, a famous neurosurgeon, is born into a rich and well-known family. His father is a famous professor of economics and his mother is a former famous actress. With his perfect family background, his father has designed his path since he was born. Purim was never given any choice to do what he really wanted. He decides to buy a house and moves out to live alone. Since then, he has his own little peaceful space with a secret hobby that no one knows about.",24.133,1,10.0
226723,TV Show,Genius Chef Junior,Chuang-Yang Li,"Lan Cheng-lung, Ruan Bo-hao",Taiwan,2023-08-20,2023,9.0,1 Seasons,"Family, Sci-Fi & Fantasy",zh,"Han-ming is afraid of ghosts. After the death of his beloved grandpa, he must work with spirits to cook the “Ghost Festival Feast” to recall the memory between them. Then, he discovers it takes effort to make friends as well. Can he conquer these challenges and grow up?",23.364,1,9.0
228034,TV Show,Evil,"Daniel di Grado, Erik Leijonborg","Isac Calmroth, Thea Sofie Loch Næss, Gustaf Skarsgård, Ruth Vega Fernandez, Jens Hultén",Sweden,2023-11-02,2023,7.8,1 Seasons,Drama,sv,"It follows Erik as he gets expelled from his school in due to his violent behavior, and is transferred to a boarding school. He engages in a forbidden love relationship with a kitchen staff member, Marja.",27.897,19,7.8
231306,TV Show,Exclusive Fairytale,Gong Yu Shi,"Jun, Zhang Miaoyi, Xiong Aobo, Cheryn Lin, Hao Zhuyu",China,2023-07-27,2023,7.0,1 Seasons,"Drama, Family",zh,"A love story revolving around childhood sweethearts, Ling Chao and Xiao Tu, who journey through youth and share experiences in sadness and joy together.

Since he was a child, Ling Chao always knew that his mother preferred daughters. Coincidentally, their neighbor's family has a daughter, Xiao Tu, who is the same age as him. Ling Chao eventually became her god-brother. The both of them have grown up competing with each other, so he demands perfection in everything. He is the smartest child in kindergarten with a high IQ, but his outstanding performances are not as good as Xiao Tu in the eyes of his mother. Due to the lack of love from his father, Ling Chao developed a sensitive, independent, and precocious personality. His only friend is Xiao Tu, and only Xiao Tu is in his heart. When he grows up, he understands that he can't do anything without Xiao Tu, because he has unexpectedly fallen in love with her, but he has never admitted it.",23.797,16,7.0
228500,TV Show,Around 1/4,"Miki Tomita, Kouichirou Ohyama","Taiki Sato, Karen Miyama, Haruka Kudo, Koudai Matsuoka, Ryosuke Sota",Japan,2023-07-09,2023,0.0,1 Seasons,Drama,ja,A romantic ensemble drama in which five men and women who worked part-time at the same izakaya when they were students are trying to find a way to overcome the quarter-life crisis now that they are all around 25 years old.,23.806,0,0.0
